,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,total_hrs
748,53219,n07XNC-z_uWZWG8xJZ8YfA,Stella's Donation Cafe and Coffee Shop,1923 Leonidas St,New Orleans,LA,70118,29.9561495,-90.1279653,5.0,11,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'OutdoorSeating': 'True'}","Food, Breakfast & Brunch, Restaurants, Desserts, Performing Arts, Arts & Entertainment, Coffee & Tea, Sandwiches","{'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0', 'Saturday': '7:30-15:0'}",42.5
750,83027,ErC7tSOlofkSbuncAIXMLA,Creations Frozen Yogurt,5028 W Esplanade Ave,Metairie,LA,70006,30.0166131,-90.1993583,3.0,5,0,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Ice Cream & Frozen Yogurt, Restaurants, Food","{'Monday': '13:0-22:0', 'Tuesday': '13:0-22:0', 'Wednesday': '13:0-22:0', 'Thursday': '13:0-22:0', 'Friday': '13:0-22:0', 'Saturday': '13:0-22:0', 'Sunday': '13:0-22:0'}",63.0
751,9251,6F8BtCbhjXjvXTcdDQ968Q,Cafe Hope's Green Dot Cafe,4300 S Broad St,New Orleans,LA,70125,29.948978,-90.10351,4.5,8,0,"{'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True'}","Cafes, Restaurants, Internet Cafes, Coffee & Tea, Food, Breakfast & Brunch","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-16:30', 'Saturday': '9:0-16:30'}",47.0
754,22596,yDkLJSsBEIwybIvCebFPww,The Pupusa Lady,2000 Oretha Castle Haley Blvd,New Orleans,LA,70113,29.9378449,-90.0814296,5.0,14,0,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Latin American, Restaurants, Salvadoran, Peruvian","{'Monday': '11:0-16:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-16:0'}",43.0
759,91232,hP0TIqhqjWPyJtSd--nJtQ,Coffee &,806 Manhattan Blvd,Harvey,LA,70058,29.905064,-90.0672652,4.0,14,0,"{'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'None', 'Caters': 'False', 'RestaurantsTakeOut': 'True'}","Food, Restaurants, Coffee & Tea, Donuts, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",168.0
760,7424,lpHSHbP0d2sujYTY5XW-WQ,Roma Pizza Plus,3535 Chateau Blvd,Kenner,LA,70065,30.0237111,-90.2560999,4.0,12,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': 'None', 'Ambience': 'None', 'BusinessParking': 'None', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'HasTV': 'True', 'NoiseLevel': ""'quiet'"", 'Caters': 'False', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'False', 'WiFi': ""'no'""}","Pizza, Restaurants, Greek","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",60.0
764,90390,fU02Peqq03RGER0QNW3uMA,Chateau du Lac Bistro,2037 Metairie Rd,Metairie,LA,70005,29.9854435,-90.1461269,3.5,47,0,"{'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'dressy'"", 'BikeParking': 'False', 'Ambience': ""{'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, French","{'Monday': '5:30-21:0', 'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0'}",40.5
767,38305,w-0Gm5hKaX6mHRXoA0Ylrg,Fiorella's Cafe,45 French Market Pl,New Orleans,LA,70116,29.9603627,-90.0591119,3.5,325,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'WiFi': ""u'free'"", 'HasTV': 'True'}","Restaurants, American (Traditional), Local Flavor, French, Nightlife, Bars, Southern","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",86.0
768,109434,j_PG6HkXaic6GQi3eacn3g,Bucktown Burger & Fish Co.,200 Old Hammond Hwy,Metairie,LA,70005,30.0197460561,-90.1232123969,3.5,16,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'Caters': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Southern, Seafood, Burgers, Cajun/Creole, Restaurants, American (Traditional)","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-1:0', 'Sunday': '7:0-22:0'}",111.0
770,3597,bMpKXcKFetJQsa42UR25cQ,Pravda!,1113 Decatur St,New Orleans,LA,70116,29.960245,-90.059869,4.0,109,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'HasTV': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'Ambience': ""{'romantic': True, 'intimate': False, 'touristy': False, 'hipster': True, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}","Bars, Restaurants, Nightlife, Lounges","{'Monday': '19:0-4:0', 'Tuesday': '19:0-4:0', 'Wednesday': '19:0-4:0', 'Thursday': '14:0-4:0', 'Friday': '14:0-4:0', 'Saturday': '14:0-4:0', 'Sunday': '14:0-4:0'}",83.0
771,69550,bHb22MUzb5DFKDyA90OEDA,Nola Good Eats,351 Andrew Higgins Blvd,New Orleans,LA,70130,29.9421104,-90.0668795,3.5,23,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'""}","Restaurants, Sandwiches, Comfort Food","{'Monday': '8:0-15:30', 'Tuesday': '8:0-15:30', 'Wednesday': '8:0-15:30', 'Thursday': '8:0-15:30', 'Friday': '8:0-15:30', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",51.5
779,67745,6OidjzqnwYwnAUijnpkr1g,Don Fortunato's Pizzeria,3517 20th St,Metairie,LA,70002,30.0071091,-90.1599611,4.5,12,0,"{'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'HasTV': 'False', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Pizza, Italian, Sandwiches, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",79.0
783,91314,fNKs2NpGQ4JUN8rEdC314A,Hungry Howie's Pizza,"701 Metairie Rd, 2A105",Metairie,LA,70125,29.9887443,-90.130992,1.5,6,0,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False'}","Pizza, Restaurants","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-2:0'}",107.0
785,2339,mO64LdUgN5DiXst7Wagq3w,The Wacked Out Weiner New Orleans,3102 Fern St,New Orleans,LA,70125,29.96037,-90.112916,4.5,21,0,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'HappyHour': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'BYOB': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'Corkage': 'False', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'True'}","Hot Dogs, Restaurants",{'Monday': '0:0-0:0'},24.0
788,83627,r9sDW0jV9IfEUygya8j7EA,Kim Son Restaurant,349 Whitney Ave,Gretna,LA,70056,29.9206937,-90.0418772,4.0,58,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'BikeParking': 'True', 'HasTV': 'True'}","Chinese, Korean, Vietnamese, Restaurants","{'Monday': '17:0-20:45', 'Tuesday': '17:0-20:45', 'Wednesday': '17:0-20:45', 'Thursday': '17:0-20:45', 'Friday': '17:0-20:45', 'Saturday': '17:0-20:45'}",22.5
789,64733,2XmP7QMdeiGTtJou5BMosQ,Satsuma Cafe,1320 Magazine St,New Orleans,LA,70130,29.9377653,-90.0712579,4.5,35,0,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'BYOB': 'True', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'HasTV': 'False', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'Corkage': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True'}","Restaurants, Juice Bars & Smoothies, Breakfast & Brunch, Coffee & Tea, Food","{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-16:0'}",63.0
795,12610,Iso6F11o-W4g6d7OUEaMng,Batture,632 S Carrollton Ave,New Orleans,LA,70118,29.943869,-90.133781,4.5,34,0,"{'RestaurantsReservations': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True'}","Seafood, Restaurants, Cajun/Creole, Salad","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-14:30'}",69.5
796,7922,rmPlBsLaXv9mMPltIZO5hw,Fulton Street Cafe,"901 Convention Center Blvd, Ste 111",New Orleans,LA,70130,29.9419651,-90.0652612,3.0,24,0,"{'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Coffee & Tea, Food, Cafes, Desserts","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",56.0
802,22815,f6eBJT2jiXXBkrlHdJMbcA,Gladden and Sons Produce,5342 Hollister Ave,Santa Barbara,CA,93111,34.435452,-119.8105801,4.5,40,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'paid'""}","Organic Stores, Farmers Market, Specialty Food, Sandwiches, Meat Shops, Delis, Fruits & Veggies, Coffee & Tea, Grocery, Food, Restaurants","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}",54.0
806,74992,MOowZBGbgn7FrTol3dvrlg,Nectar Eatery & Lounge,20 E Cota St,Santa Barbara,CA,93101,34.418235,-119.6960205,4.0,130,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""u'full_bar'"", 'CoatCheck': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'WheelchairAccessible': 'True', 'Smoking': ""u'no'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False'}","Bars, American (New), Tapas Bars, Restaurants, Nightlife","{'Monday': '17:0-1:30', 'Tuesday': '17:0-1:30', 'Wednesday': '17:0-1:30', 'Thursday': '17:0-1:30', 'Friday': '17:0-1:30', 'Saturday': '17:0-1:30', 'Sunday': '17:0-1:30'}",59.5
808,33806,H4Zf42Q3I8JyQ-V5l4dJrg,Blush Lounge,630 State St,Santa Barbara,CA,93101,34.4186769,-119.6975179,3.5,450,0,"{'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Lounges, Cocktail Bars, Bars, Nightlife, Restaurants, Hookah Bars, American (New)","{'Wednesday': '18:0-0:0', 'Thursday': '18:0-1:30', 'Friday': '18:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '12:0-22:0'}",36.5
810,57412,f7sw_jTKAcFeLFJjNnHjUQ,Santa Ynez Burrito,956 Embarcadero Del Norte Hwy,Goleta,CA,93117,34.4116750612,-119.8553328825,3.0,8,0,"{'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}","Restaurants, Mexican","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",84.0
815,46607,hvynpnucDVWFpCPSruuaBQ,Pita Pit,971 Embarcadero Del Mar,Isla Vista,CA,93117,34.4112755,-119.857273,3.5,37,0,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'HasTV': 'True', 'Caters': 'True'}","Greek, Mediterranean, Sandwiches, Vegetarian, Restaurants","{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-3:0', 'Friday': '10:30-3:0', 'Saturday': '10:30-3:0', 'Sunday': '10:30-0:0'}",110.5
